voteId,title,url,date,time,turnout,govWins,jacqui_lambie,glenn_lazarus,david_leyonhjelm,john_madigan,ricky_muir,nick_xenophon,dio_wang,bob_day
3745,Business — Suspension of Standing Orders,https://theyvoteforyou.org.au/divisions/senate/2015-03-25/8,2015-03-25,4:56 PM,90.5,gov_wins,labor,government,government,government,government,government,government,government
3746,Business — Uranium Mining,https://theyvoteforyou.org.au/divisions/senate/2015-03-25/9,2015-03-25,,81.1,gov_wins,labor,labor,government,government,absent,absent,government,government
3747,"Business — Construction, Forestry, Mining and Energy Union",https://theyvoteforyou.org.au/divisions/senate/2015-03-25/10,2015-03-25,5:19 PM,77.0,gov_loses,labor,labor,government,absent,absent,absent,labor,government
3748,Business — Great Barrier Reef,https://theyvoteforyou.org.au/divisions/senate/2015-03-25/11,2015-03-25,5:25 PM,66.2,gov_wins,absent,greens,government,absent,absent,absent,government,government
3749,Bills — Telecommunications (Interception and Access) Amendment (Data Retention) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-03-25/12,2015-03-25,8:34 PM,62.2,gov_wins,greens,absent,greens,absent,government,greens,government,absent
3750,Bills — Telecommunications (Interception and Access) Amendment (Data Retention) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-03-25/13,2015-03-25,,63.5,gov_wins,absent,greens,greens,absent,greens,greens,greens,absent
3751,Bills — Telecommunications (Interception and Access) Amendment (Data Retention) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-03-25/14,2015-03-25,9:44 PM,66.2,gov_wins,absent,greens,greens,greens,greens,greens,greens,absent
3756,Committees — Queensland Government Administration Committee; Meeting,https://theyvoteforyou.org.au/divisions/senate/2015-03-26/1,2015-03-26,9:43 AM,85.3,gov_loses,labor,labor,government,government,labor,labor,labor,absent
3757,Bills — Telecommunications (Interception and Access) Amendment (Data Retention) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-03-26/2,2015-03-26,9:55 AM,64.0,gov_wins,greens,absent,greens,absent,greens,greens,government,absent
3758,Bills — Telecommunications (Interception and Access) Amendment (Data Retention) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-03-26/3,2015-03-26,10:45 AM,64.0,gov_wins,greens,greens,greens,absent,greens,greens,absent,absent
3759,Committees — Appointment,https://theyvoteforyou.org.au/divisions/senate/2015-03-26/4,2015-03-26,12:32 PM,80.0,gov_loses,labor,labor,government,government,government,labor,absent,absent
3760,Committees — Environment and Communications References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2015-03-26/5,2015-03-26,12:37 PM,78.7,gov_wins,government,government,government,government,government,labor,absent,absent
3761,Motions — Coal Seam Gas,https://theyvoteforyou.org.au/divisions/senate/2015-03-26/6,2015-03-26,12:44 PM,73.3,gov_wins,absent,greens,government,absent,absent,greens,absent,absent
3762,Motions — Legal Aid,https://theyvoteforyou.org.au/divisions/senate/2015-03-26/7,2015-03-26,1:18 PM,62.7,gov_wins,greens,greens,government,greens,greens,greens,greens,absent
3763,Motions — Trans-Pacific Partnership Agreement,https://theyvoteforyou.org.au/divisions/senate/2015-03-26/8,2015-03-26,1:26 PM,80.0,gov_loses,labor,labor,government,labor,labor,labor,labor,absent
3764,Bills — Telecommunications (Interception and Access) Amendment (Data Retention) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-03-26/9,2015-03-26,1:49 PM,60.0,gov_wins,greens,greens,greens,absent,greens,greens,greens,absent
3765,Bills — Telecommunications (Interception and Access) Amendment (Data Retention) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-03-26/10,2015-03-26,4:02 PM,80.0,gov_wins,greens,greens,greens,absent,greens,greens,greens,absent
3766,Bills — Telecommunications (Interception and Access) Amendment (Data Retention) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-03-26/11,2015-03-26,5:59 PM,78.7,gov_wins,greens,greens,greens,greens,greens,greens,greens,absent
3767,Telecommunications (Interception and Access) Amendment (Data Retention) Bill 2015 - Third Reading - Pass the bill,https://theyvoteforyou.org.au/divisions/senate/2015-03-26/12,2015-03-26,,78.7,gov_wins,greens,greens,greens,greens,greens,greens,government,absent
3768,Bills — Construction Industry Amendment (Protecting Witnesses) Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-05-11/1,2015-05-11,12:08 PM,88.0,gov_wins,government,government,government,government,government,government,government,government
3769,"Motions — Excise Tariff Proposal (No. 1) 2014, Customs Tariff Proposal (No. 1) 2014",https://theyvoteforyou.org.au/divisions/senate/2015-05-12/1,2015-05-12,4:41 PM,81.3,gov_loses,absent,absent,labor,absent,labor,absent,labor,labor
3774,Bills — National Water Commission (Abolition) Bill 2014; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-05-13/1,2015-05-13,10:31 AM,82.7,gov_wins,government,labor,government,government,government,labor,government,government
3775,Bills — National Water Commission (Abolition) Bill 2014; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-05-13/2,2015-05-13,11:05 AM,81.3,gov_wins,government,labor,government,government,government,absent,government,government
3776,Bills — National Water Commission (Abolition) Bill 2014; Third Reading,https://theyvoteforyou.org.au/divisions/senate/2015-05-13/3,2015-05-13,11:10 AM,81.3,gov_wins,government,labor,government,government,government,absent,government,government
3777,Committees — Economics References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2015-05-13/4,2015-05-13,3:43 PM,85.3,gov_wins,government,government,government,government,government,absent,absent,government
3778,Motions — That constraints on land supply are the principal cause of worsening housing affordability,https://theyvoteforyou.org.au/divisions/senate/2015-05-13/5,2015-05-13,,85.3,gov_wins,government,labor,government,government,government,absent,absent,government
3779,Motions — Westconnex,https://theyvoteforyou.org.au/divisions/senate/2015-05-13/6,2015-05-13,3:54 PM,74.7,gov_wins,government,government,government,government,government,absent,absent,government
3780,Motions — NSW conservation legislation,https://theyvoteforyou.org.au/divisions/senate/2015-05-14/1,2015-05-14,12:05 PM,76.0,gov_wins,absent,labor,government,government,government,absent,absent,government
3781,Motions — Income Support,https://theyvoteforyou.org.au/divisions/senate/2015-05-14/2,2015-05-14,12:20 PM,80.0,gov_loses,absent,labor,government,labor,labor,absent,absent,labor
3782,"Bills — Australian Border Force Bill 2015, Customs and Other Legislation Amendment (Australian Border Force) Bill 2015; in Committee",https://theyvoteforyou.org.au/divisions/senate/2015-05-14/3,2015-05-14,1:58 PM,74.7,gov_wins,absent,absent,greens,absent,absent,greens,absent,absent
3783,Australian Border Force Bill 2015 and related bill - Third Reading - Pass the bill,https://theyvoteforyou.org.au/divisions/senate/2015-05-14/4,2015-05-14,3:43 PM,60.0,gov_wins,absent,absent,absent,absent,absent,government,absent,absent
3797,"Bills — Business Services Wage Assessment Tool Payment Scheme Bill 2014, Business Services Wage Assessment Tool Payment Scheme (Consequential Amendments) Bill 2014; in Committee",https://theyvoteforyou.org.au/divisions/senate/2015-06-15/1,2015-06-15,1:08 PM,92.1,gov_wins,labor,government,government,government,government,government,government,government
3798,"Bills — Business Services Wage Assessment Tool Payment Scheme Bill 2014, Business Services Wage Assessment Tool Payment Scheme (Consequential Amendments) Bill 2014; in Committee",https://theyvoteforyou.org.au/divisions/senate/2015-06-15/2,2015-06-15,1:13 PM,94.7,gov_wins,labor,government,government,government,government,government,government,government
3799,Bills — Business Services Wage Assessment Tool Payment Scheme (Consequential Amendments) Bill 2014; Third Reading,https://theyvoteforyou.org.au/divisions/senate/2015-06-15/3,2015-06-15,1:23 PM,94.7,gov_wins,labor,labor,government,government,government,government,government,government
3800,Motions — Forestry,https://theyvoteforyou.org.au/divisions/senate/2015-06-15/4,2015-06-15,4:02 PM,84.2,gov_wins,government,absent,government,government,government,absent,government,government
3801,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2015-06-16/1,2015-06-16,3:50 PM,78.9,gov_loses,labor,labor,labor,absent,labor,labor,absent,government
3802,Committees — Legal and Constitutional Affairs References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2015-06-16/2,2015-06-16,4:05 PM,76.3,gov_loses,labor,labor,labor,labor,labor,labor,labor,labor
3803,Committees — Legal and Constitutional Affairs References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2015-06-16/3,2015-06-16,2:10 PM,76.3,gov_loses,labor,labor,labor,labor,labor,labor,labor,labor
3804,Documents — Australian Customs Service; Order for the Production of Documents — Paying people smugglers,https://theyvoteforyou.org.au/divisions/senate/2015-06-16/4,2015-06-16,4:14 PM,76.3,gov_loses,labor,labor,government,labor,labor,labor,labor,government
3805,Motions — Unlawful Bulk Data Collection — Recognise Edward Snowden's work,https://theyvoteforyou.org.au/divisions/senate/2015-06-16/5,2015-06-16,4:18 PM,69.7,gov_wins,greens,greens,greens,absent,greens,greens,absent,government
3806,Committees — Environment and Communications Legislation Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2015-06-16/6,2015-06-16,4:22 PM,71.1,gov_wins,greens,government,greens,absent,government,greens,greens,government
3807,Motions — Disallowance of Instrument,https://theyvoteforyou.org.au/divisions/senate/2015-06-16/7,2015-06-16,7:04 PM,80.3,gov_loses,labor,labor,government,labor,absent,government,government,government
3815,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2015-06-18/1,2015-06-18,12:06 PM,77.6,gov_loses,labor,absent,labor,absent,government,labor,absent,government
3816,Committees — Community Affairs Legislation Committee; Reporting Date,https://theyvoteforyou.org.au/divisions/senate/2015-06-18/2,2015-06-18,12:17 PM,78.9,gov_wins,labor,labor,government,government,government,government,government,government
3817,Motions — Higher Education,https://theyvoteforyou.org.au/divisions/senate/2015-06-18/3,2015-06-18,12:30 PM,77.6,gov_loses,labor,labor,government,labor,labor,absent,government,government
3818,Motions — Perth Freight Link,https://theyvoteforyou.org.au/divisions/senate/2015-06-18/4,2015-06-18,12:47 PM,76.3,gov_wins,government,absent,government,government,government,absent,government,government
3819,Questions without Notice: Take Note of Answers — National Security,https://theyvoteforyou.org.au/divisions/senate/2015-06-18/5,2015-06-18,3:40 PM,75.0,gov_loses,absent,labor,government,absent,absent,absent,absent,government
3823,Bills — Copyright Amendment (Online Infringement) Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-06-22/1,2015-06-22,1:30 PM,63.2,gov_wins,government,absent,greens,absent,greens,absent,government,absent
3824,Motions — Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2015-06-22/2,2015-06-22,3:43 PM,84.2,gov_loses,labor,labor,government,labor,government,labor,government,government
3825,Bills — Copyright Amendment (Online Infringement) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-22/3,2015-06-22,5:23 PM,52.6,gov_wins,government,greens,greens,absent,greens,absent,absent,greens
3826,Bills — Copyright Amendment (Online Infringement) Bill 2015; Third Reading,https://theyvoteforyou.org.au/divisions/senate/2015-06-22/4,2015-06-22,5:50 PM,65.8,gov_wins,greens,greens,greens,absent,greens,absent,absent,absent
3827,Bills — Social Services Legislation Amendment (Fair and Sustainable Pensions) Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-06-22/5,2015-06-22,9:31 PM,82.9,gov_wins,absent,labor,government,government,government,government,labor,government
3828,Bills — Social Services Legislation Amendment (Fair and Sustainable Pensions) Bill 2015; Third Reading,https://theyvoteforyou.org.au/divisions/senate/2015-06-22/6,2015-06-22,9:34 PM,82.9,gov_wins,absent,labor,government,government,government,government,labor,government
3829,Bills — Renewable Energy (Electricity) Amendment Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-22/7,2015-06-22,9:42 PM,82.9,gov_wins,absent,labor,government,government,government,government,government,government
3830,Bills — National Health Amendment (Pharmaceutical Benefits) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-23/1,2015-06-23,1:52 PM,69.7,gov_wins,absent,government,independent,absent,government,government,absent,independent
3831,Motions — Asylum Seekers,https://theyvoteforyou.org.au/divisions/senate/2015-06-23/2,2015-06-23,3:39 PM,60.5,gov_wins,absent,greens,government,greens,absent,greens,government,absent
3832,Bills — Renewable Energy (Electricity) Amendment Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-23/3,2015-06-23,8:32 PM,81.6,gov_wins,government,labor,government,government,government,government,government,government
3833,Bills — Renewable Energy (Electricity) Amendment Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-23/4,2015-06-23,9:06 PM,60.5,gov_wins,government,greens,government,government,government,government,government,government
3834,Bills — Renewable Energy (Electricity) Amendment Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-23/5,2015-06-23,9:48 PM,56.6,gov_wins,government,greens,government,government,government,government,government,government
3835,Bills — Renewable Energy (Electricity) Amendment Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-23/6,2015-06-23,10:13 AM,84.2,gov_wins,government,labor,government,government,government,government,government,government
3836,Bills — Renewable Energy (Electricity) Amendment Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-23/7,2015-06-23,10:24 AM,67.1,gov_wins,government,greens,government,government,government,government,government,government
3837,Bills — Renewable Energy (Electricity) Amendment Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-23/8,2015-06-23,10:58 PM,71.1,gov_wins,government,greens,greens,greens,government,greens,government,greens
3838,Bills — Renewable Energy (Electricity) Amendment Bill 2015; Third Reading,https://theyvoteforyou.org.au/divisions/senate/2015-06-23/9,2015-06-23,11:03 PM,72.4,gov_wins,government,greens,greens,government,government,government,greens,greens
3844,Bills — Communications Legislation Amendment (Sbs Advertising Flexibility and Other Measures) Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-06-24/1,2015-06-24,12:20 PM,77.6,gov_loses,absent,labor,absent,labor,absent,absent,absent,government
3845,Committees — Select Committee on the Murray Darling Basin Plan; Appointment,https://theyvoteforyou.org.au/divisions/senate/2015-06-24/2,2015-06-24,,84.2,gov_wins,government,government,government,government,government,government,government,government
3846,Committees — Asylum Seekers,https://theyvoteforyou.org.au/divisions/senate/2015-06-24/3,2015-06-24,4:03 PM,84.2,gov_loses,labor,labor,labor,labor,labor,labor,labor,government
3847,Committees — Financial Services,https://theyvoteforyou.org.au/divisions/senate/2015-06-24/4,2015-06-24,,69.7,gov_wins,greens,greens,government,absent,absent,greens,government,government
3848,Committees — Apprenticeships,https://theyvoteforyou.org.au/divisions/senate/2015-06-24/5,2015-06-24,4:15 PM,68.4,gov_wins,greens,greens,absent,absent,absent,greens,government,absent
3855,Committees — Legal and Constitutional Affairs References Committee; Meeting,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/1,2015-06-25,9:55 AM,85.5,gov_loses,labor,labor,government,government,absent,labor,labor,government
3856,Business — Consideration of Legislation,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/2,2015-06-25,10:18 AM,72.4,gov_wins,greens,greens,absent,government,government,government,government,government
3857,Bills — Migration Amendment (Regional Processing Arrangements) Bill 2015; First Reading,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/3,2015-06-25,10:32 AM,69.7,gov_wins,greens,government,absent,government,government,government,government,government
3858,Bills — Migration Amendment (Regional Processing Arrangements) Bill 2015; First Reading,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/4,2015-06-25,12:21 PM,65.8,gov_wins,greens,greens,absent,government,greens,absent,absent,government
3859,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/5,2015-06-25,1:05 PM,67.1,gov_wins,greens,government,absent,absent,government,government,government,government
3860,Committees — Selection of Bills Committee; Report,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/6,2015-06-25,1:35 PM,86.8,gov_loses,labor,labor,government,labor,labor,government,labor,government
3861,Regulations and Determinations — Federal Courts Legislation Amendment (Fees) Regulation 2015; Disallowance,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/7,2015-06-25,1:45 PM,85.5,gov_loses,labor,labor,labor,labor,labor,labor,labor,absent
3862,Committees — Select Committee on Families; Appointment,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/8,2015-06-25,1:59 PM,86.8,gov_loses,labor,labor,government,government,government,labor,government,government
3863,Bills — Fair Work (Registered Organisations) Amendment Bill 2014 [No. 2]; First Reading,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/9,2015-06-25,4:42 PM,88.2,gov_loses,labor,labor,labor,labor,labor,labor,government,government
3864,Bills — Migration Amendment (Regional Processing Arrangements) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/10,2015-06-25,5:02 PM,61.8,gov_wins,absent,greens,absent,greens,greens,absent,government,absent
3865,Bills — Migration Amendment (Regional Processing Arrangements) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/11,2015-06-25,5:24 PM,61.8,gov_wins,absent,greens,greens,greens,greens,greens,greens,absent
3866,Bills — Migration Amendment (Regional Processing Arrangements) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/12,2015-06-25,5:38 PM,57.9,gov_wins,absent,greens,absent,absent,absent,absent,government,absent
3867,Bills — Migration Amendment (Regional Processing Arrangements) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/13,2015-06-25,5:52 PM,61.8,gov_wins,absent,greens,government,government,government,government,government,government
3868,Bills — Migration Amendment (Regional Processing Arrangements) Bill 2015; Third Reading,https://theyvoteforyou.org.au/divisions/senate/2015-06-25/14,2015-06-25,6:15 PM,73.7,gov_wins,greens,greens,greens,government,greens,government,greens,government
3869,Motions — Infrastructure,https://theyvoteforyou.org.au/divisions/senate/2015-08-10/1,2015-08-10,3:49 PM,82.7,gov_loses,labor,labor,labor,labor,labor,labor,labor,government
3870,Motions — Illicit Drugs,https://theyvoteforyou.org.au/divisions/senate/2015-08-10/2,2015-08-10,3:59 PM,74.7,gov_wins,government,government,absent,government,government,government,government,government
3872,Bills — Food Standards Amendment (Fish Labelling) Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-08-12/1,2015-08-12,9:41 AM,72.0,gov_wins,greens,greens,government,greens,greens,greens,greens,government
3873,Motions — Marriage Equality,https://theyvoteforyou.org.au/divisions/senate/2015-08-12/2,2015-08-12,10:20 AM,64.0,gov_wins,absent,greens,greens,government,government,greens,absent,government
3874,"Bills — Medical Research Future Fund Bill 2015, Medical Research Future Fund (Consequential Amendments) Bill 2015; in Committee",https://theyvoteforyou.org.au/divisions/senate/2015-08-12/3,2015-08-12,12:14 PM,86.7,gov_wins,labor,labor,government,government,government,government,government,absent
3875,Bills — Migration Amendment (Strengthening Biometrics Integrity) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-08-12/4,2015-08-12,6:30 PM,84.0,gov_wins,labor,government,government,labor,government,government,government,government
3876,Regulations and Determinations — Disallowance of the Family Law (Fees) Amendment (2015 Measures No. 1) Regulation 2015; Disallowance,https://theyvoteforyou.org.au/divisions/senate/2015-08-11/1,2015-08-11,5:02 PM,90.7,gov_loses,labor,labor,labor,labor,labor,labor,labor,labor
3877,"Bills — Building and Construction Industry (Improving Productivity) Bill 2013, Building and Construction Industry (Consequential and Transitional Provisions) Bill 2013; Second Reading",https://theyvoteforyou.org.au/divisions/senate/2015-08-17/1,2015-08-17,11:53 AM,88.0,gov_wins,labor,labor,government,government,labor,government,absent,government
3878,Motions — Tasmania: Timber Industry,https://theyvoteforyou.org.au/divisions/senate/2015-08-17/2,2015-08-17,,85.3,gov_wins,government,government,government,government,government,government,government,government
3879,Bills — Fair Work (Registered Organisations) Amendment Bill 2014 [No. 2]; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-08-17/3,2015-08-17,9:44 PM,89.3,gov_loses,labor,labor,government,absent,labor,government,government,government
3880,Bills — Omnibus Repeal Day (Spring 2014) Bill 2014; Consideration of House of Representatives Message,https://theyvoteforyou.org.au/divisions/senate/2015-08-19/1,2015-08-19,10:01 AM,92.1,gov_loses,labor,labor,government,government,government,labor,labor,government
3881,Bills — Omnibus Repeal Day (Spring 2014) Bill 2014; Consideration of House of Representatives Message,https://theyvoteforyou.org.au/divisions/senate/2015-08-19/2,2015-08-19,11:08 AM,92.1,gov_loses,labor,labor,government,government,government,labor,labor,government
3882,"Bills — Crimes Legislation Amendment (Powers, Offences and Other Measures) Bill 2015; in Committee",https://theyvoteforyou.org.au/divisions/senate/2015-08-19/3,2015-08-19,12:22 PM,80.3,gov_loses,government,government,labor,labor,labor,government,government,absent
3883,Order for the Production of Documents from the Royal Commission into Trade Union Governance and Corruption,https://theyvoteforyou.org.au/divisions/senate/2015-08-19/4,2015-08-19,3:51 PM,86.8,gov_loses,labor,labor,government,government,government,labor,government,government
3884,Motions — Sugar Industry,https://theyvoteforyou.org.au/divisions/senate/2015-08-19/5,2015-08-19,,86.8,gov_loses,labor,labor,government,government,government,labor,labor,government
3885,"Bills — Crimes Legislation Amendment (Powers, Offences and Other Measures) Bill 2015; in Committee",https://theyvoteforyou.org.au/divisions/senate/2015-08-19/6,2015-08-19,5:57 PM,84.2,gov_loses,government,labor,labor,absent,absent,absent,labor,government
3887,Motions — Fit for the Future,https://theyvoteforyou.org.au/divisions/senate/2015-08-20/1,2015-08-20,12:09 PM,65.8,gov_wins,absent,government,government,government,government,absent,government,absent
3888,Motions — Galilee Basin,https://theyvoteforyou.org.au/divisions/senate/2015-08-20/2,2015-08-20,12:18 PM,86.8,gov_wins,absent,labor,government,government,labor,absent,government,government
3889,Motions — China-Australia Free Trade Agreement,https://theyvoteforyou.org.au/divisions/senate/2015-08-20/3,2015-08-20,12:25 PM,72.4,gov_wins,absent,greens,government,greens,greens,greens,government,government
3891,Motions — Perth Freight Link,https://theyvoteforyou.org.au/divisions/senate/2015-08-13/1,2015-08-13,12:02 PM,85.3,gov_loses,labor,labor,labor,labor,labor,labor,labor,labor
3892,Motions — Firearms,https://theyvoteforyou.org.au/divisions/senate/2015-08-13/2,2015-08-13,,57.3,gov_wins,absent,government,government,absent,government,absent,government,government
3893,"Committees — Foreign Affairs, Defence and Trade Joint Committee, Legal and Constitutional Affairs Legislation Committee, Legal and Constitutional Affairs References Committee; Meeting",https://theyvoteforyou.org.au/divisions/senate/2015-06-17/1,2015-06-17,9:37 AM,84.2,gov_loses,labor,absent,absent,absent,labor,labor,government,absent
3894,Documents — Broadband; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2015-06-17/2,2015-06-17,3:46 PM,86.8,gov_loses,labor,labor,labor,labor,labor,labor,absent,absent
3895,Motions — Environmental Conservation,https://theyvoteforyou.org.au/divisions/senate/2015-06-17/3,2015-06-17,3:50 PM,88.2,gov_wins,labor,labor,government,government,government,government,government,absent
3896,Committees — Environment and Communications References Committee; Reference,https://theyvoteforyou.org.au/divisions/senate/2015-06-17/4,2015-06-17,3:52 PM,84.2,gov_wins,government,government,government,government,government,absent,government,absent
3897,Motions — Housing Affordability,https://theyvoteforyou.org.au/divisions/senate/2015-06-17/5,2015-06-17,3:57 PM,82.9,gov_wins,government,government,government,greens,greens,absent,government,absent
3898,Motions — Budget,https://theyvoteforyou.org.au/divisions/senate/2015-06-17/6,2015-06-17,4:04 PM,72.4,gov_wins,government,government,independent,absent,government,absent,independent,absent
3899,Bills — Renewable Energy (Electricity) Amendment Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-06-17/7,2015-06-17,6:02 PM,67.1,gov_wins,government,greens,government,government,government,government,absent,government
3900,Bills — Renewable Energy (Electricity) Amendment Bill 2015; Reference to Committee,https://theyvoteforyou.org.au/divisions/senate/2015-06-17/8,2015-06-17,,71.1,gov_wins,greens,greens,greens,greens,government,greens,absent,greens
3901,Refer 'supertrawlers' to the Environment and Communications References Committee,https://theyvoteforyou.org.au/divisions/senate/2015-09-07/1,2015-09-07,3:45 PM,82.9,gov_loses,labor,labor,government,absent,labor,labor,labor,absent
3907,Motions — Royal Commission on Trade Union Governance and Corruption,https://theyvoteforyou.org.au/divisions/senate/2015-09-08/1,2015-09-08,3:58 PM,89.5,gov_loses,labor,labor,absent,government,government,government,absent,government
3908,Motions — Debate parliamentary approval to send Australian Defence Forces to Syria,https://theyvoteforyou.org.au/divisions/senate/2015-09-09/1,2015-09-09,3:39 PM,61.8,gov_wins,greens,government,government,absent,government,absent,absent,government
3909,Motions — Newcastle City Council Investment Policies,https://theyvoteforyou.org.au/divisions/senate/2015-09-09/2,2015-09-09,4:28 PM,67.1,gov_wins,absent,greens,government,absent,government,absent,government,government
3910,Bills — Social Services Legislation Amendment (Youth Employment and Other Measures) Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-09-09/3,2015-09-09,4:57 PM,85.5,gov_loses,labor,labor,government,absent,labor,labor,labor,government
3913,Bills — Social Security (Administration) Amendment (Consumer Lease Exclusion) Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-09-10/1,2015-09-10,11:56 AM,81.6,gov_loses,labor,labor,labor,labor,labor,labor,labor,labor
3914,Motions — Steel Industry,https://theyvoteforyou.org.au/divisions/senate/2015-09-10/2,2015-09-10,12:08 PM,81.6,gov_loses,labor,labor,government,labor,labor,labor,labor,government
3915,Motions — Migration,https://theyvoteforyou.org.au/divisions/senate/2015-09-10/3,2015-09-10,12:23 PM,82.9,gov_loses,labor,labor,government,labor,government,absent,government,government
3916,Motions — Qantas,https://theyvoteforyou.org.au/divisions/senate/2015-09-10/4,2015-09-10,12:34 PM,80.3,gov_wins,labor,labor,government,government,government,absent,government,government
3919,Bills — Water Amendment Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-09-14/1,2015-09-14,10:18 AM,59.2,gov_wins,absent,independent,independent,independent,independent,government,independent,independent
3920,Bills — Water Amendment Bill 2015; Third Reading,https://theyvoteforyou.org.au/divisions/senate/2015-09-14/2,2015-09-14,10:25 AM,63.2,gov_wins,government,government,government,government,government,government,government,government
3921,Bills — Treasury Legislation Amendment (Small Business and Unfair Contract Terms) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-09-14/3,2015-09-14,12:40 PM,77.6,gov_loses,labor,labor,labor,labor,labor,labor,labor,labor
3922,Bills — Treasury Legislation Amendment (Small Business and Unfair Contract Terms) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-09-14/4,2015-09-14,12:53 PM,78.9,gov_loses,labor,labor,labor,labor,labor,government,labor,labor
3927,Motions — Competition Policy,https://theyvoteforyou.org.au/divisions/senate/2015-09-15/1,2015-09-15,3:42 PM,64.5,gov_wins,greens,government,government,greens,greens,greens,government,government
3928,Bills — Asian Infrastructure Investment Bank Bill 2015; Second Reading,https://theyvoteforyou.org.au/divisions/senate/2015-09-15/2,2015-09-15,5:56 PM,64.5,gov_wins,absent,government,government,greens,government,absent,government,government
3929,Bills — Tax and Superannuation Laws Amendment (2015 Measures No. 4) Bill 2015; in Committee,https://theyvoteforyou.org.au/divisions/senate/2015-09-16/1,2015-09-16,10:17 AM,55.3,gov_wins,absent,government,government,absent,government,absent,government,government
3930,Motions — Mining,https://theyvoteforyou.org.au/divisions/senate/2015-09-16/2,2015-09-16,,84.2,gov_wins,government,labor,government,government,government,absent,government,government
3931,Documents — Nbn Co; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2015-09-17/1,2015-09-17,12:06 PM,82.9,gov_loses,labor,labor,government,labor,labor,labor,government,absent
3932,Documents — Coalition Agreement; Order for the Production of Documents,https://theyvoteforyou.org.au/divisions/senate/2015-09-17/2,2015-09-17,12:21 PM,84.2,gov_loses,labor,labor,labor,labor,labor,labor,government,government
